股票代码,股票名称,市场,分类,类型
600760,中航沈飞,A股,沪股通,股票
600585,海螺水泥,A股,沪股通,股票
688699,明微电子,A股,沪股通,股票
605009,豪悦护理,A股,沪股通,股票
603601,再升科技,A股,沪股通,股票
603587,地素时尚,A股,沪股通,股票
600566,济川药业,A股,沪股通,股票
600876,洛阳玻璃,A股,沪股通,股票
603127,昭衍新药,A股,沪股通,股票
603187,海容冷链,A股,沪股通,股票
601216,君正集团,A股,沪股通,股票
601111,中国国航,A股,沪股通,股票
603233,大参林,A股,沪股通,股票
600600,青岛啤酒,A股,沪股通,股票
603010,万盛股份,A股,沪股通,股票
601995,中金公司,A股,沪股通,股票
601156,东航物流,A股,沪股通,股票
603025,大豪科技,A股,沪股通,股票
600029,南方航空,A股,沪股通,股票
603659,璞泰来,A股,沪股通,股票
603738,泰晶科技,A股,沪股通,股票
600007,中国国贸,A股,沪股通,股票
600884,杉杉股份,A股,沪股通,股票
603008,喜临门,A股,沪股通,股票
600167,联美控股,A股,沪股通,股票
601336,新华保险,A股,沪股通,股票
603087,甘李药业,A股,沪股通,股票
688169,石头科技,A股,沪股通,股票
601899,紫金矿业,A股,沪股通,股票
603806,福斯特,A股,沪股通,股票
600426,华鲁恒升,A股,沪股通,股票
603939,益丰药房,A股,沪股通,股票
600285,羚锐制药,A股,沪股通,股票
603000,人民网,A股,沪股通,股票
600316,洪都航空,A股,沪股通,股票
601811,新华文轩,A股,沪股通,股票
601128,常熟银行,A股,沪股通,股票
601658,邮储银行,A股,沪股通,股票
600966,博汇纸业,A股,沪股通,股票
600377,宁沪高速,A股,沪股通,股票
603888,新华网,A股,沪股通,股票
600875,东方电气,A股,沪股通,股票
601882,海天精工,A股,沪股通,股票
601881,中国银河,A股,沪股通,股票
601877,正泰电器,A股,沪股通,股票
601166,兴业银行,A股,沪股通,股票
600926,杭州银行,A股,沪股通,股票
603056,德邦股份,A股,沪股通,股票
688016,心脉医疗,A股,沪股通,股票
688200,华峰测控,A股,沪股通,股票
600030,中信证券,A股,沪股通,股票
600548,深高速,A股,沪股通,股票
601702,华峰铝业,A股,沪股通,股票
603026,XD石大胜,A股,沪股通,股票
603816,顾家家居,A股,沪股通,股票
601865,福莱特,A股,沪股通,股票
603737,三棵树,A股,沪股通,股票
600075,新疆天业,A股,沪股通,股票
601311,骆驼股份,A股,沪股通,股票
605199,葫芦娃,A股,沪股通,股票
600153,建发股份,A股,沪股通,股票
600012,皖通高速,A股,沪股通,股票
603605,珀莱雅,A股,沪股通,股票
601878,浙商证券,A股,沪股通,股票
603301,振德医疗,A股,沪股通,股票
600848,上海临港,A股,沪股通,股票
601838,成都银行,A股,沪股通,股票
600057,厦门象屿,A股,沪股通,股票
603392,万泰生物,A股,沪股通,股票
601088,中国神华,A股,沪股通,股票
688006,杭可科技,A股,沪股通,股票
600021,上海电力,A股,沪股通,股票
688396,华润微,A股,沪股通,股票
688036,传音控股,A股,沪股通,股票
600927,永安期货,A股,沪股通,股票
600378,昊华科技,A股,沪股通,股票
601952,苏垦农发,A股,沪股通,股票
600586,金晶科技,A股,沪股通,股票
600176,中国巨石,A股,沪股通,股票
600048,保利发展,A股,沪股通,股票
688126,沪硅产业-U,A股,沪股通,股票
603508,思维列控,A股,沪股通,股票
600874,创业环保,A股,沪股通,股票
600906,财达证券,A股,沪股通,股票
600406,国电南瑞,A股,沪股通,股票
600459,贵研铂业,A股,沪股通,股票
600787,中储股份,A股,沪股通,股票
600764,中国海防,A股,沪股通,股票
603588,高能环境,A股,沪股通,股票
601618,中国中冶,A股,沪股通,股票
601588,北辰实业,A股,沪股通,股票
600409,三友化工,A股,沪股通,股票
600346,恒力石化,A股,沪股通,股票
601601,中国太保,A股,沪股通,股票
600486,扬农化工,A股,沪股通,股票
600660,福耀玻璃,A股,沪股通,股票
688002,睿创微纳,A股,沪股通,股票
603638,艾迪精密,A股,沪股通,股票
600499,科达制造,A股,沪股通,股票
603108,润达医疗,A股,沪股通,股票
600096,云天化,A股,沪股通,股票
600958,东方证券,A股,沪股通,股票
600673,东阳光,A股,沪股通,股票
688388,嘉元科技,A股,沪股通,股票
688180,君实生物-U,A股,沪股通,股票
600967,内蒙一机,A股,沪股通,股票
603129,春风动力,A股,沪股通,股票
603882,金域医学,A股,沪股通,股票
600802,福建水泥,A股,沪股通,股票
601668,XD中国建,A股,沪股通,股票
688055,龙腾光电,A股,沪股通,股票
603906,龙蟠科技,A股,沪股通,股票
601985,中国核电,A股,沪股通,股票
600720,祁连山,A股,沪股通,股票
600258,XD首旅酒,A股,沪股通,股票
600183,生益科技,A股,沪股通,股票
605296,神农集团,A股,沪股通,股票
688385,复旦微电,A股,沪股通,股票
600019,XD宝钢股,A股,沪股通,股票
600516,方大炭素,A股,沪股通,股票
603799,华友钴业,A股,沪股通,股票
605111,新洁能,A股,沪股通,股票
603429,集友股份,A股,沪股通,股票
603613,国联股份,A股,沪股通,股票
600562,国睿科技,A股,沪股通,股票
603686,XD福龙马,A股,沪股通,股票
603520,司太立,A股,沪股通,股票
600746,江苏索普,A股,沪股通,股票
600373,中文传媒,A股,沪股通,股票
601816,京沪高铁,A股,沪股通,股票
601319,中国人保,A股,沪股通,股票
603556,海兴电力,A股,沪股通,股票
600079,人福医药,A股,沪股通,股票
600125,铁龙物流,A股,沪股通,股票
601211,国泰君安,A股,沪股通,股票
601005,重庆钢铁,A股,沪股通,股票
600970,中材国际,A股,沪股通,股票
600711,盛屯矿业,A股,沪股通,股票
603868,飞科电器,A股,沪股通,股票
688012,中微公司,A股,沪股通,股票
600837,海通证券,A股,沪股通,股票
601107,四川成渝,A股,沪股通,股票
601828,美凯龙,A股,沪股通,股票
601688,华泰证券,A股,沪股通,股票
601155,新城控股,A股,沪股通,股票
600955,维远股份,A股,沪股通,股票
601233,桐昆股份,A股,沪股通,股票
603678,火炬电子,A股,沪股通,股票
601168,西部矿业,A股,沪股通,股票
601827,三峰环境,A股,沪股通,股票
603387,基蛋生物,A股,沪股通,股票
601016,节能风电,A股,沪股通,股票
600422,昆药集团,A股,沪股通,股票
600056,中国医药,A股,沪股通,股票
601200,上海环境,A股,沪股通,股票
600015,华夏银行,A股,沪股通,股票
688777,中控技术,A股,沪股通,股票
600273,嘉化能源,A股,沪股通,股票
600648,外高桥,A股,沪股通,股票
600216,浙江医药,A股,沪股通,股票
600363,联创光电,A股,沪股通,股票
601038,一拖股份,A股,沪股通,股票
600188,兖矿能源,A股,沪股通,股票
601360,三六零,A股,沪股通,股票
605376,博迁新材,A股,沪股通,股票
600916,中国黄金,A股,沪股通,股票
688598,金博股份,A股,沪股通,股票
601866,中远海发,A股,沪股通,股票
601390,中国中铁,A股,沪股通,股票
600372,中航电子,A股,沪股通,股票
600116,三峡水利,A股,沪股通,股票
688505,复旦张江,A股,沪股通,股票
600446,金证股份,A股,沪股通,股票
600050,中国联通,A股,沪股通,股票
601377,兴业证券,A股,沪股通,股票
600729,重庆百货,A股,沪股通,股票
600999,招商证券,A股,沪股通,股票
603956,威派格,A股,沪股通,股票
603113,金能科技,A股,沪股通,股票
601077,渝农商行,A股,沪股通,股票
601989,中国重工,A股,沪股通,股票
601330,绿色动力,A股,沪股通,股票
601108,财通证券,A股,沪股通,股票
603858,步长制药,A股,沪股通,股票
601963,重庆银行,A股,沪股通,股票
603707,健友股份,A股,沪股通,股票
601375,中原证券,A股,沪股通,股票
601607,上海医药,A股,沪股通,股票
600150,中国船舶,A股,沪股通,股票
601949,中国出版,A股,沪股通,股票
601766,中国中车,A股,沪股通,股票
688111,金山办公,A股,沪股通,股票
603533,掌阅科技,A股,沪股通,股票
603881,数据港,A股,沪股通,股票
600584,长电科技,A股,沪股通,股票
600685,中船防务,A股,沪股通,股票
603993,洛阳钼业,A股,沪股通,股票
601187,厦门银行,A股,沪股通,股票
601939,建设银行,A股,沪股通,股票
605499,东鹏饮料,A股,沪股通,股票
600728,佳都科技,A股,沪股通,股票
600879,航天电子,A股,沪股通,股票
600641,万业企业,A股,沪股通,股票
601006,大秦铁路,A股,沪股通,股票
601901,方正证券,A股,沪股通,股票
603258,电魂网络,A股,沪股通,股票
600507,方大特钢,A股,沪股通,股票
600918,中泰证券,A股,沪股通,股票
601186,中国铁建,A股,沪股通,股票
603565,中谷物流,A股,沪股通,股票
688166,博瑞医药,A股,沪股通,股票
601990,南京证券,A股,沪股通,股票
603801,志邦家居,A股,沪股通,股票
600143,金发科技,A股,沪股通,股票
600775,南京熊猫,A股,沪股通,股票
603225,新凤鸣,A股,沪股通,股票
603927,中科软,A股,沪股通,股票
603681,永冠新材,A股,沪股通,股票
601919,中远海控,A股,沪股通,股票
601808,中海油服,A股,沪股通,股票
601788,光大证券,A股,沪股通,股票
600988,赤峰黄金,A股,沪股通,股票
688317,之江生物,A股,沪股通,股票
688981,中芯国际,A股,沪股通,股票
688122,西部超导,A股,沪股通,股票
603610,麒盛科技,A股,沪股通,股票
603515,欧普照明,A股,沪股通,股票
603327,福蓉科技,A股,沪股通,股票
601997,贵阳银行,A股,沪股通,股票
601988,中国银行,A股,沪股通,股票
601665,齐鲁银行,A股,沪股通,股票
601611,中国核建,A股,沪股通,股票
601398,工商银行,A股,沪股通,股票
601333,广深铁路,A股,沪股通,股票
601288,农业银行,A股,沪股通,股票
601198,东兴证券,A股,沪股通,股票
601169,北京银行,A股,沪股通,股票
601138,工业富联,A股,沪股通,股票
601018,宁波港,A股,沪股通,股票
600871,石化油服,A股,沪股通,股票
600755,厦门国贸,A股,沪股通,股票
600704,物产中大,A股,沪股通,股票
600667,XD太极实,A股,沪股通,股票
600663,陆家嘴,A股,沪股通,股票
600643,爱建集团,A股,沪股通,股票
600635,大众公用,A股,沪股通,股票
600582,天地科技,A股,沪股通,股票
600567,山鹰国际,A股,沪股通,股票
600547,山东黄金,A股,沪股通,股票
600350,山东高速,A股,沪股通,股票
600337,美克家居,A股,沪股通,股票
600295,鄂尔多斯,A股,沪股通,股票
600282,南钢股份,A股,沪股通,股票
600120,浙江东方,A股,沪股通,股票
600109,国金证券,A股,沪股通,股票
600095,湘财股份,A股,沪股通,股票
600018,上港集团,A股,沪股通,股票
600016,民生银行,A股,沪股通,股票
600085,同仁堂,A股,沪股通,股票
603236,DR移远通,A股,沪股通,股票
603712,七一二,A股,沪股通,股票
688289,圣湘生物,A股,沪股通,股票
600956,新天绿能,A股,沪股通,股票
600161,天坛生物,A股,沪股通,股票
600039,四川路桥,A股,沪股通,股票
600362,江西铜业,A股,沪股通,股票
600435,北方导航,A股,沪股通,股票
601577,长沙银行,A股,沪股通,股票
600900,长江电力,A股,沪股通,股票
603118,共进股份,A股,沪股通,股票
603393,新天然气,A股,沪股通,股票
601139,深圳燃气,A股,沪股通,股票
601229,上海银行,A股,沪股通,股票
600210,紫江企业,A股,沪股通,股票
600064,南京高科,A股,沪股通,股票
601857,中国石油,A股,沪股通,股票
601898,中煤能源,A股,沪股通,股票
603068,博通集成,A股,沪股通,股票
601328,交通银行,A股,沪股通,股票
603609,禾丰股份,A股,沪股通,股票
601998,中信银行,A股,沪股通,股票
601600,中国铝业,A股,沪股通,股票
601098,中南传媒,A股,沪股通,股票
601318,中国平安,A股,沪股通,股票
601800,XD中国交,A股,沪股通,股票
603071,XD物产环,A股,沪股通,股票
600583,海油工程,A股,沪股通,股票
601727,上海电气,A股,沪股通,股票
600795,国电电力,A股,沪股通,股票
601598,中国外运,A股,沪股通,股票
603298,杭叉集团,A股,沪股通,股票
688568,中科星图,A股,沪股通,股票
601728,中国电信,A股,沪股通,股票
600498,烽火通信,A股,沪股通,股票
600256,广汇能源,A股,沪股通,股票
601555,东吴证券,A股,沪股通,股票
600177,雅戈尔,A股,沪股通,股票
601019,山东出版,A股,沪股通,股票
600688,上海石化,A股,沪股通,股票
600895,张江高科,A股,沪股通,股票
600236,桂冠电力,A股,沪股通,股票
600170,上海建工,A股,沪股通,股票
601818,光大银行,A股,沪股通,股票
600823,世茂股份,A股,沪股通,股票
600598,北大荒,A股,沪股通,股票
600989,宝丰能源,A股,沪股通,股票
600008,首创环保,A股,沪股通,股票
601992,金隅集团,A股,沪股通,股票
601298,青岛港,A股,沪股通,股票
601000,唐山港,A股,沪股通,股票
601686,友发集团,A股,沪股通,股票
603626,科森科技,A股,沪股通,股票
601699,潞安环能,A股,沪股通,股票
603733,仙鹤股份,A股,沪股通,股票
600674,川投能源,A股,沪股通,股票
688009,中国通号,A股,沪股通,股票
600395,盘江股份,A股,沪股通,股票
600185,格力地产,A股,沪股通,股票
600985,淮北矿业,A股,沪股通,股票
600028,中国石化,A股,沪股通,股票
601003,柳钢股份,A股,沪股通,股票
603128,华贸物流,A股,沪股通,股票
600000,浦发银行,A股,沪股通,股票
688026,洁特生物,A股,沪股通,股票
600219,南山铝业,A股,沪股通,股票
601158,重庆水务,A股,沪股通,股票
603989,艾华集团,A股,沪股通,股票
600998,九州通,A股,沪股通,股票
601880,辽港股份,A股,沪股通,股票
600131,国网信通,A股,沪股通,股票
601916,浙商银行,A股,沪股通,股票
603197,保隆科技,A股,沪股通,股票
600104,上汽集团,A股,沪股通,股票
601117,中国化学,A股,沪股通,股票
601068,中铝国际,A股,沪股通,股票
600917,重庆燃气,A股,沪股通,股票
600850,电科数字,A股,沪股通,股票
600803,新奥股份,A股,沪股通,股票
601326,秦港股份,A股,沪股通,股票
600811,东方集团,A股,沪股通,股票
688368,晶丰明源,A股,沪股通,股票
603228,景旺电子,A股,沪股通,股票
600299,安迪苏,A股,沪股通,股票
600639,浦东金桥,A股,沪股通,股票
603313,梦百合,A股,沪股通,股票
600369,西南证券,A股,沪股通,股票
688208,道通科技,A股,沪股通,股票
603583,捷昌驱动,A股,沪股通,股票
601512,中新集团,A股,沪股通,股票
600483,福能股份,A股,沪股通,股票
600808,马钢股份,A股,沪股通,股票
600905,三峡能源,A股,沪股通,股票
603283,赛腾股份,A股,沪股通,股票
601825,XD沪农商,A股,沪股通,股票
600776,东方通信,A股,沪股通,股票
688236,春立医疗,A股,沪股通,股票
600376,首开股份,A股,沪股通,股票
600820,隧道股份,A股,沪股通,股票
601991,大唐发电,A股,沪股通,股票
600941,中国移动,A股,沪股通,股票
601696,中银证券,A股,沪股通,股票
601868,中国能建,A股,沪股通,股票
600010,包钢股份,A股,沪股通,股票
601015,陕西黑猫,A股,沪股通,股票
600886,国投电力,A股,沪股通,股票
600705,中航产融,A股,沪股通,股票
601225,陕西煤业,A股,沪股通,股票
688399,硕世生物,A股,沪股通,股票
688298,东方生物,A股,沪股通,股票
600452,涪陵电力,A股,沪股通,股票
600531,豫光金铅,A股,沪股通,股票
600742,一汽富维,A股,沪股通,股票
600556,天下秀,A股,沪股通,股票
600329,达仁堂,A股,沪股通,股票
603666,亿嘉和,A股,沪股通,股票
601966,玲珑轮胎,A股,沪股通,股票
600284,浦东建设,A股,沪股通,股票
600845,宝信软件,A股,沪股通,股票
603568,伟明环保,A股,沪股通,股票
603466,风语筑,A股,沪股通,股票
600038,中直股份,A股,沪股通,股票
600027,华电国际,A股,沪股通,股票
600248,XD陕西建,A股,沪股通,股票
601965,中国汽研,A股,沪股通,股票
600860,京城股份,A股,沪股通,股票
600011,华能国际,A股,沪股通,股票
605090,九丰能源,A股,沪股通,股票
600577,精达股份,A股,沪股通,股票
601717,郑煤机,A股,沪股通,股票
601669,中国电建,A股,沪股通,股票
600740,山西焦化,A股,沪股通,股票
600968,海油发展,A股,沪股通,股票
600025,华能水电,A股,沪股通,股票
600529,山东药玻,A股,沪股通,股票
600782,新钢股份,A股,沪股通,股票
600570,恒生电子,A股,沪股通,股票
601666,平煤股份,A股,沪股通,股票
603267,鸿远电子,A股,沪股通,股票
600699,均胜电子,A股,沪股通,股票
603915,国茂股份,A股,沪股通,股票
605099,共创草坪,A股,沪股通,股票
600933,爱柯迪,A股,沪股通,股票
600026,中远海能,A股,沪股通,股票
600094,大名城,A股,沪股通,股票
603920,世运电路,A股,沪股通,股票
603348,文灿股份,A股,沪股通,股票
688599,天合光能,A股,沪股通,股票
603730,岱美股份,A股,沪股通,股票
603728,鸣志电器,A股,沪股通,股票
600862,XD中航高,A股,沪股通,股票
688185,康希诺,A股,沪股通,股票
601872,招商轮船,A股,沪股通,股票
603489,XD八方股,A股,沪股通,股票
601633,长城汽车,A股,沪股通,股票
600588,用友网络,A股,沪股通,股票
601069,西部黄金,A股,沪股通,股票
600741,华域汽车,A股,沪股通,股票
688139,海尔生物,A股,沪股通,股票
603786,科博达,A股,沪股通,股票
688083,中望软件,A股,沪股通,股票
601238,广汽集团,A股,沪股通,股票
600502,安徽建工,A股,沪股通,股票
601058,赛轮轮胎,A股,沪股通,股票
603982,泉峰汽车,A股,沪股通,股票
601009,南京银行,A股,沪股通,股票
300791,仙乐健康,A股,深股通,股票
300113,顺网科技,A股,深股通,股票
300772,运达股份,A股,深股通,股票
301035,润丰股份,A股,深股通,股票
300390,天华超净,A股,深股通,股票
002169,智光电气,A股,深股通,股票
002993,奥海科技,A股,深股通,股票
002057,中钢天源,A股,深股通,股票
002129,TCL中环,A股,深股通,股票
300829,金丹科技,A股,深股通,股票
300811,铂科新材,A股,深股通,股票
002518,科士达,A股,深股通,股票
002675,东诚药业,A股,深股通,股票
300616,尚品宅配,A股,深股通,股票
000089,深圳机场,A股,深股通,股票
002791,坚朗五金,A股,深股通,股票
002568,百润股份,A股,深股通,股票
301069,凯盛新材,A股,深股通,股票
300015,爱尔眼科,A股,深股通,股票
300685,艾德生物,A股,深股通,股票
300438,鹏辉能源,A股,深股通,股票
300783,三只松鼠,A股,深股通,股票
300737,科顺股份,A股,深股通,股票
300741,华宝股份,A股,深股通,股票
002738,中矿资源,A股,深股通,股票
300973,立高食品,A股,深股通,股票
000069,华侨城Ａ,A股,深股通,股票
000963,华东医药,A股,深股通,股票
002123,梦网科技,A股,深股通,股票
002990,盛视科技,A股,深股通,股票
002428,云南锗业,A股,深股通,股票
300587,天铁股份,A股,深股通,股票
300274,阳光电源,A股,深股通,股票
300573,兴齐眼药,A股,深股通,股票
300296,利亚德,A股,深股通,股票
301087,可孚医疗,A股,深股通,股票
002407,多氟多,A股,深股通,股票
002244,滨江集团,A股,深股通,股票
002202,金风科技,A股,深股通,股票
300841,康华生物,A股,深股通,股票
000799,酒鬼酒,A股,深股通,股票
300183,东软载波,A股,深股通,股票
002807,江阴银行,A股,深股通,股票
002043,兔宝宝,A股,深股通,股票
002612,朗姿股份,A股,深股通,股票
000519,中兵红箭,A股,深股通,股票
300894,火星人,A股,深股通,股票
300346,南大光电,A股,深股通,股票
002508,老板电器,A股,深股通,股票
300026,红日药业,A股,深股通,股票
300740,水羊股份,A股,深股通,股票
300357,我武生物,A股,深股通,股票
002497,雅化集团,A股,深股通,股票
000860,顺鑫农业,A股,深股通,股票
002192,融捷股份,A股,深股通,股票
300725,药石科技,A股,深股通,股票
300827,上能电气,A股,深股通,股票
002372,伟星新材,A股,深股通,股票
002851,麦格米特,A股,深股通,股票
002135,东南网架,A股,深股通,股票
300432,富临精工,A股,深股通,股票
003006,百亚股份,A股,深股通,股票
000858,五粮液,A股,深股通,股票
002549,凯美特气,A股,深股通,股票
000970,中科三环,A股,深股通,股票
301078,孩子王,A股,深股通,股票
002028,思源电气,A股,深股通,股票
002373,千方科技,A股,深股通,股票
002967,广电计量,A股,深股通,股票
300054,鼎龙股份,A股,深股通,股票
002271,东方雨虹,A股,深股通,股票
300767,震安科技,A股,深股通,股票
300376,易事特,A股,深股通,股票
000848,承德露露,A股,深股通,股票
002216,三全食品,A股,深股通,股票
000596,古井贡酒,A股,深股通,股票
002335,科华数据,A股,深股通,股票
000935,四川双马,A股,深股通,股票
002273,水晶光电,A股,深股通,股票
000729,燕京啤酒,A股,深股通,股票
002183,怡亚通,A股,深股通,股票
300623,捷捷微电,A股,深股通,股票
000735,罗牛山,A股,深股通,股票
002946,新乳业,A股,深股通,股票
003031,中瓷电子,A股,深股通,股票
000568,泸州老窖,A股,深股通,股票
002056,横店东磁,A股,深股通,股票
000002,万科Ａ,A股,深股通,股票
002487,大金重工,A股,深股通,股票
002419,天虹股份,A股,深股通,股票
000921,海信家电,A股,深股通,股票
300776,帝尔激光,A股,深股通,股票
300266,兴源环境,A股,深股通,股票
300627,华测导航,A股,深股通,股票
000680,山推股份,A股,深股通,股票
300755,华致酒行,A股,深股通,股票
000672,上峰水泥,A股,深股通,股票
300180,华峰超纤,A股,深股通,股票
300887,谱尼测试,A股,深股通,股票
002468,申通快递,A股,深股通,股票
002390,信邦制药,A股,深股通,股票
300979,华利集团,A股,深股通,股票
002036,联创电子,A股,深股通,股票
300763,锦浪科技,A股,深股通,股票
001696,宗申动力,A股,深股通,股票
002724,海洋王,A股,深股通,股票
300910,瑞丰新材,A股,深股通,股票
002332,仙琚制药,A股,深股通,股票
300458,全志科技,A股,深股通,股票
002050,三花智控,A股,深股通,股票
002460,赣锋锂业,A股,深股通,股票
300423,昇辉科技,A股,深股通,股票
002978,安宁股份,A股,深股通,股票
002910,庄园牧场,A股,深股通,股票
300896,爱美客,A股,深股通,股票
300068,南都电源,A股,深股通,股票
300866,安克创新,A股,深股通,股票
002643,万润股份,A股,深股通,股票
300142,沃森生物,A股,深股通,股票
002078,太阳纸业,A股,深股通,股票
002294,信立泰,A股,深股通,股票
300303,聚飞光电,A股,深股通,股票
300782,卓胜微,A股,深股通,股票
000683,远兴能源,A股,深股通,股票
001979,招商蛇口,A股,深股通,股票
002280,联络互动,A股,深股通,股票
000408,藏格矿业,A股,深股通,股票
002472,双环传动,A股,深股通,股票
000629,攀钢钒钛,A股,深股通,股票
003009,中天火箭,A股,深股通,股票
300133,华策影视,A股,深股通,股票
002695,煌上煌,A股,深股通,股票
002201,正威新材,A股,深股通,股票
300298,三诺生物,A股,深股通,股票
300765,新诺威,A股,深股通,股票
002051,中工国际,A股,深股通,股票
002585,双星新材,A股,深股通,股票
000027,深圳能源,A股,深股通,股票
300251,光线传媒,A股,深股通,股票
000786,北新建材,A股,深股通,股票
300363,博腾股份,A股,深股通,股票
002739,万达电影,A股,深股通,股票
002961,瑞达期货,A股,深股通,股票
000810,创维数字,A股,深股通,股票
000917,电广传媒,A股,深股通,股票
002475,立讯精密,A股,深股通,股票
002556,辉隆股份,A股,深股通,股票
000999,华润三九,A股,深股通,股票
300595,欧普康视,A股,深股通,股票
002558,巨人网络,A股,深股通,股票
300065,海兰信,A股,深股通,股票
003022,联泓新科,A股,深股通,股票
000009,中国宝安,A股,深股通,股票
300347,泰格医药,A股,深股通,股票
002617,露笑科技,A股,深股通,股票
000538,云南白药,A股,深股通,股票
002320,海峡股份,A股,深股通,股票
002756,永兴材料,A股,深股通,股票
300712,永福股份,A股,深股通,股票
300171,东富龙,A股,深股通,股票
002461,珠江啤酒,A股,深股通,股票
300590,移为通信,A股,深股通,股票
002507,涪陵榨菜,A股,深股通,股票
300457,赢合科技,A股,深股通,股票
301060,兰卫医学,A股,深股通,股票
002531,天顺风能,A股,深股通,股票
002891,中宠股份,A股,深股通,股票
001896,豫能控股,A股,深股通,股票
002481,双塔食品,A股,深股通,股票
300223,北京君正,A股,深股通,股票
002646,天佑德酒,A股,深股通,股票
300409,道氏技术,A股,深股通,股票
300408,三环集团,A股,深股通,股票
002292,奥飞娱乐,A股,深股通,股票
300672,国科微,A股,深股通,股票
002430,杭氧股份,A股,深股通,股票
300182,捷成股份,A股,深股通,股票
300294,博雅生物,A股,深股通,股票
002176,江特电机,A股,深股通,股票
000100,TCL科技,A股,深股通,股票
000626,远大控股,A股,深股通,股票
300769,德方纳米,A股,深股通,股票
002387,维信诺,A股,深股通,股票
300127,银河磁体,A股,深股通,股票
300377,赢时胜,A股,深股通,股票
001289,龙源电力,A股,深股通,股票
002610,爱康科技,A股,深股通,股票
000756,新华制药,A股,深股通,股票
300144,宋城演艺,A股,深股通,股票
000795,英洛华,A股,深股通,股票
002034,旺能环境,A股,深股通,股票
002120,韵达股份,A股,深股通,股票
002399,海普瑞,A股,深股通,股票
002597,金禾实业,A股,深股通,股票
000501,武商集团,A股,深股通,股票
300768,迪普科技,A股,深股通,股票
000762,西藏矿业,A股,深股通,股票
000969,安泰科技,A股,深股通,股票
002928,华夏航空,A股,深股通,股票
300747,锐科激光,A股,深股通,股票
300401,花园生物,A股,深股通,股票
300676,华大基因,A股,深股通,股票
002918,蒙娜丽莎,A股,深股通,股票
000831,五矿稀土,A股,深股通,股票
000910,大亚圣象,A股,深股通,股票
300663,科蓝软件,A股,深股通,股票
002847,盐津铺子,A股,深股通,股票
300143,盈康生命,A股,深股通,股票
002697,红旗连锁,A股,深股通,股票
002557,洽洽食品,A股,深股通,股票
300184,力源信息,A股,深股通,股票
300168,万达信息,A股,深股通,股票
002158,汉钟精机,A股,深股通,股票
301050,雷电微力,A股,深股通,股票
002251,步步高,A股,深股通,股票
002608,江苏国信,A股,深股通,股票
002019,亿帆医药,A股,深股通,股票
002130,沃尔核材,A股,深股通,股票
000001,平安银行,A股,深股通,股票
300569,天能重工,A股,深股通,股票
000895,双汇发展,A股,深股通,股票
002726,龙大美食,A股,深股通,股票
300456,赛微电子,A股,深股通,股票
300443,金雷股份,A股,深股通,股票
002240,盛新锂能,A股,深股通,股票
300751,迈为股份,A股,深股通,股票
002484,江海股份,A股,深股通,股票
002727,一心堂,A股,深股通,股票
300601,康泰生物,A股,深股通,股票
002304,洋河股份,A股,深股通,股票
300957,贝泰妮,A股,深股通,股票
300418,昆仑万维,A股,深股通,股票
300888,稳健医疗,A股,深股通,股票
002541,鸿路钢构,A股,深股通,股票
300657,弘信电子,A股,深股通,股票
000661,长春高新,A股,深股通,股票
000016,深康佳Ａ,A股,深股通,股票
300861,美畅股份,A股,深股通,股票
002603,以岭药业,A股,深股通,股票
300059,东方财富,A股,深股通,股票
002867,周大生,A股,深股通,股票
300146,汤臣倍健,A股,深股通,股票
300748,金力永磁,A股,深股通,股票
000426,兴业矿业,A股,深股通,股票
000977,浪潮信息,A股,深股通,股票
301017,漱玉平民,A股,深股通,股票
002821,凯莱英,A股,深股通,股票
300003,乐普医疗,A股,深股通,股票
300502,新易盛,A股,深股通,股票
300487,蓝晓科技,A股,深股通,股票
300085,银之杰,A股,深股通,股票
000155,川能动力,A股,深股通,股票
002607,中公教育,A股,深股通,股票
301031,中熔电气,A股,深股通,股票
002352,顺丰控股,A股,深股通,股票
001914,招商积余,A股,深股通,股票
300777,中简科技,A股,深股通,股票
300324,旋极信息,A股,深股通,股票
300982,苏文电能,A股,深股通,股票
002624,完美世界,A股,深股通,股票
002156,通富微电,A股,深股通,股票
300118,东方日升,A股,深股通,股票
300285,国瓷材料,A股,深股通,股票
002567,唐人神,A股,深股通,股票
002163,海南发展,A股,深股通,股票
002008,大族激光,A股,深股通,股票
000513,丽珠集团,A股,深股通,股票
300724,捷佳伟创,A股,深股通,股票
300326,凯利泰,A股,深股通,股票
002311,海大集团,A股,深股通,股票
300738,奥飞数据,A股,深股通,股票
002194,武汉凡谷,A股,深股通,股票
000650,仁和药业,A股,深股通,股票
000333,美的集团,A股,深股通,股票
002384,东山精密,A股,深股通,股票
300860,锋尚文化,A股,深股通,股票
000710,贝瑞基因,A股,深股通,股票
000062,深圳华强,A股,深股通,股票
000546,金圆股份,A股,深股通,股票
002124,天邦食品,A股,深股通,股票
002226,江南化工,A股,深股通,股票
300373,扬杰科技,A股,深股通,股票
002074,国轩高科,A股,深股通,股票
002100,天康生物,A股,深股通,股票
000869,张裕Ａ,A股,深股通,股票
002293,罗莱生活,A股,深股通,股票
000818,航锦科技,A股,深股通,股票
300119,瑞普生物,A股,深股通,股票
300715,凯伦股份,A股,深股通,股票
002139,拓邦股份,A股,深股通,股票
300821,东岳硅材,A股,深股通,股票
002511,中顺洁柔,A股,深股通,股票
